EVENT_NO_TRIP,EVENT_NO_STOP,OPD_DATE,VEHICLE_ID,METERS,ACT_TIME,GPS_LONGITUDE,GPS_LATITUDE,GPS_SATELLITES,GPS_HDOP
259173163,259173264,15FEB2023:00:00:00,4223,173698,65168,-122.569343,45.489993,12,0.8
259173163,259173264,15FEB2023:00:00:00,4223,173751,65173,-122.568652,45.489978,12,0.8
259173163,259173264,15FEB2023:00:00:00,4223,173810,65178,-122.567898,45.489953,12,0.8
259173163,259173264,15FEB2023:00:00:00,4223,173870,65183,-122.56712,45.489935,12,0.8
259173163,259173265,15FEB2023:00:00:00,4223,173991,65193,-122.565573,45.489938,12,0.8
259173163,259173265,15FEB2023:00:00:00,4223,174061,65198,-122.564672,45.48992,12,0.8
259173163,259173265,15FEB2023:00:00:00,4223,174130,65203,-122.563782,45.489898,12,0.8
259173163,259173265,15FEB2023:00:00:00,4223,174198,65208,-122.562898,45.489877,12,0.8
259173163,259173266,15FEB2023:00:00:00,4223,174269,65213,-122.561983,45.489852,12,0.8
259173163,259173266,15FEB2023:00:00:00,4223,174335,65218,-122.561118,45.489815,12,0.8
259173163,259173266,15FEB2023:00:00:00,4223,174368,65223,-122.560675,45.489778,12,0.8
259173163,259173267,15FEB2023:00:00:00,4223,174466,65253,-122.559442,45.489793,12,0.8
259173163,259173267,15FEB2023:00:00:00,4223,174520,65258,-122.558752,45.489778,12,0.8
259173163,259173267,15FEB2023:00:00:00,4223,174572,65263,-122.55807,45.489767,12,0.8
259173163,259173267,15FEB2023:00:00:00,4223,174628,65268,-122.557352,45.489762,12,0.8
259173163,259173267,15FEB2023:00:00:00,4223,174692,65273,-122.556533,45.489762,12,0.8
259173279,259173290,15FEB2023:00:00:00,4223,179333,68759,-122.537183,45.497068,12,0.8
259173279,259173291,15FEB2023:00:00:00,4223,179343,68799,-122.537308,45.497063,12,0.8
259173279,259173291,15FEB2023:00:00:00,4223,179376,68804,-122.537698,45.496972,12,0.9
259173279,259173291,15FEB2023:00:00:00,4223,179417,68809,-122.5378,45.496612,12,0.8
259173279,259173291,15FEB2023:00:00:00,4223,179466,68814,-122.537802,45.496168,12,0.8
259173279,259173291,15FEB2023:00:00:00,4223,179486,68819,-122.537813,45.495968,12,0.8
259173279,259173293,15FEB2023:00:00:00,4223,179557,68859,-122.537763,45.495362,12,0.8
259173279,259173293,15FEB2023:00:00:00,4223,179619,68864,-122.537767,45.494802,12,0.8
259173279,259173293,15FEB2023:00:00:00,4223,179684,68869,-122.537772,45.494212,12,0.8
259173279,259173294,15FEB2023:00:00:00,4223,179752,68874,-122.537773,45.493597,12,0.8
259173279,259173294,15FEB2023:00:00:00,4223,179822,68879,-122.537778,45.49297,12,0.8
259173279,259173294,15FEB2023:00:00:00,4223,179891,68884,-122.537783,45.492345,12,0.8
259173279,259173295,15FEB2023:00:00:00,4223,179959,68889,-122.537788,45.491722,12,0.8
259173279,259173295,15FEB2023:00:00:00,4223,180029,68894,-122.537793,45.491093,12,0.8
259173279,259173295,15FEB2023:00:00:00,4223,180095,68899,-122.5378,45.490478,12,0.8
259173279,259173295,15FEB2023:00:00:00,4223,180142,68904,-122.537817,45.490025,12,0.8
259173279,259173295,15FEB2023:00:00:00,4223,180167,68909,-122.537823,45.489773,12,0.8
259173279,259173295,15FEB2023:00:00:00,4223,180172,68914,-122.537827,45.489727,12,0.8
259173279,259173295,15FEB2023:00:00:00,4223,180186,68920,-122.53794,45.489633,12,1.1
259173279,259173295,15FEB2023:00:00:00,4223,180195,68924,-122.538088,45.489653,12,0.8
259173279,259173296,15FEB2023:00:00:00,4223,180255,68944,-122.538912,45.489648,12,0.8
259173279,259173296,15FEB2023:00:00:00,4223,180317,68949,-122.539727,45.48966,12,0.8
259173279,259173296,15FEB2023:00:00:00,4223,180385,68954,-122.540615,45.489675,12,0.8
259173279,259173296,15FEB2023:00:00:00,4223,180454,68959,-122.541507,45.489688,12,0.8
259173279,259173296,15FEB2023:00:00:00,4223,180537,68964,-122.542407,45.4897,12,0.8
259173279,259173297,15FEB2023:00:00:00,4223,180594,68969,-122.543332,45.489715,12,0.8
259173279,259173297,15FEB2023:00:00:00,4223,180666,68974,-122.544262,45.48973,12,0.8
259173279,259173298,15FEB2023:00:00:00,4223,180807,68984,-122.546085,45.489753,12,0.8
259173279,259173298,15FEB2023:00:00:00,4223,180875,68989,-122.546965,45.489768,12,0.8
259173279,259173298,15FEB2023:00:00:00,4223,180941,68994,-122.547813,45.489778,12,0.8
259173279,259173299,15FEB2023:00:00:00,4223,181010,68999,-122.548717,45.489783,12,0.8
259173279,259173299,15FEB2023:00:00:00,4223,181082,69004,-122.549648,45.489787,12,0.8
259173279,259173299,15FEB2023:00:00:00,4223,181156,69009,-122.5506,45.489793,12,0.8
259173279,259173299,15FEB2023:00:00:00,4223,181228,69014,-122.551527,45.489797,12,0.8
259173279,259173300,15FEB2023:00:00:00,4223,181298,69019,-122.55244,45.489797,12,0.9
259173279,259173300,15FEB2023:00:00:00,4223,181371,69024,-122.553353,45.489802,12,0.8
259173279,259173300,15FEB2023:00:00:00,4223,181440,69029,-122.554248,45.489803,12,0.8
259173279,259173300,15FEB2023:00:00:00,4223,181509,69034,-122.555147,45.489803,12,0.8
259173279,259173300,15FEB2023:00:00:00,4223,181573,69039,-122.555965,45.489807,12,0.8
259173279,259173300,15FEB2023:00:00:00,4223,181610,69044,-122.556448,45.489842,12,0.8
259173279,259173301,15FEB2023:00:00:00,4223,181655,69099,-122.55701,45.48982,12,0.8
259173279,259173301,15FEB2023:00:00:00,4223,181706,69104,-122.557672,45.489817,12,0.8
259173279,259173301,15FEB2023:00:00:00,4223,181767,69109,-122.558455,45.48982,12,0.8
259173279,259173301,15FEB2023:00:00:00,4223,181831,69114,-122.559285,45.489838,12,0.8
259173279,259173301,15FEB2023:00:00:00,4223,181896,69119,-122.560118,45.48986,12,0.8
259173279,259173302,15FEB2023:00:00:00,4223,181960,69124,-122.560942,45.48989,12,0.8
259173279,259173302,15FEB2023:00:00:00,4223,182026,69129,-122.561778,45.489898,12,0.8
259173279,259173302,15FEB2023:00:00:00,4223,182089,69134,-122.562598,45.489915,12,0.8
259173279,259173302,15FEB2023:00:00:00,4223,182152,69139,-122.563395,45.489935,12,0.8
259173279,259173303,15FEB2023:00:00:00,4223,182216,69144,-122.564217,45.489952,12,0.8
259173279,259173303,15FEB2023:00:00:00,4223,182279,69149,-122.565038,45.489972,12,0.8
259173279,259173303,15FEB2023:00:00:00,4223,182340,69154,-122.565825,45.489988,12,0.8
259173279,259173303,15FEB2023:00:00:00,4223,182397,69159,-122.566573,45.490017,12,0.8
259173279,259173303,15FEB2023:00:00:00,4223,182438,69164,-122.567118,45.49004,12,0.8
259173279,259173303,15FEB2023:00:00:00,4223,182483,69169,-122.567685,45.490033,12,0.8
259173279,259173304,15FEB2023:00:00:00,4223,182517,69174,-122.568152,45.490033,12,0.8
259173279,259173304,15FEB2023:00:00:00,4223,182528,69179,-122.568323,45.490037,12,0.8
259173279,259173305,15FEB2023:00:00:00,4223,182530,69229,-122.568335,45.490037,12,0.8
259173279,259173305,15FEB2023:00:00:00,4223,182558,69234,-122.568655,45.49004,12,0.8
259173279,259173305,15FEB2023:00:00:00,4223,182610,69239,-122.569308,45.490053,12,0.8
259173279,259173305,15FEB2023:00:00:00,4223,182673,69244,-122.570118,45.49007,12,0.8
259173279,259173305,15FEB2023:00:00:00,4223,182739,69249,-122.570967,45.490078,12,0.8
259173279,259173305,15FEB2023:00:00:00,4223,182806,69254,-122.571827,45.490108,12,0.8
259173279,259173305,15FEB2023:00:00:00,4223,182870,69259,-122.572662,45.490135,12,0.8
259173279,259173306,15FEB2023:00:00:00,4223,182935,69264,-122.573492,45.490153,12,0.8
259173279,259173306,15FEB2023:00:00:00,4223,182999,69269,-122.574322,45.490188,12,0.8
259173279,259173306,15FEB2023:00:00:00,4223,183063,69274,-122.575145,45.490255,12,0.8
259173279,259173306,15FEB2023:00:00:00,4223,183091,69279,-122.575572,45.490265,12,0.8
259173279,259173308,15FEB2023:00:00:00,4223,183130,69319,-122.576027,45.490255,12,0.8
259173279,259173308,15FEB2023:00:00:00,4223,183154,69324,-122.576387,45.490255,12,0.8
259173279,259173308,15FEB2023:00:00:00,4223,183158,69329,-122.576453,45.490253,12,0.8
259173279,259173308,15FEB2023:00:00:00,4223,183158,69332,-122.576453,45.490253,12,0.8
259173279,259173308,15FEB2023:00:00:00,4223,183164,69334,-122.576493,45.490252,12,0.8
259173279,259173308,15FEB2023:00:00:00,4223,183192,69339,-122.576925,45.490253,12,0.8
259173279,259173308,15FEB2023:00:00:00,4223,183238,69344,-122.577518,45.490255,12,0.8
259173279,259173308,15FEB2023:00:00:00,4223,183273,69349,-122.577965,45.490258,12,0.8
259173279,259173308,15FEB2023:00:00:00,4223,183296,69354,-122.578252,45.49027,12,0.8
259173279,259173308,15FEB2023:00:00:00,4223,183320,69359,-122.57858,45.490278,12,0.8
259173279,259173308,15FEB2023:00:00:00,4223,183354,69364,-122.579013,45.490295,12,0.8
259173279,259173308,15FEB2023:00:00:00,4223,183380,69369,-122.57934,45.490312,12,0.8
259173279,259173310,15FEB2023:00:00:00,4223,183431,69399,-122.579998,45.49027,12,0.8
259173279,259173310,15FEB2023:00:00:00,4223,183485,69404,-122.580698,45.490263,12,0.8
259173279,259173310,15FEB2023:00:00:00,4223,183540,69409,-122.58141,45.490262,12,0.8
259173279,259173310,15FEB2023:00:00:00,4223,183594,69414,-122.582102,45.490258,12,0.8
259173279,259173311,15FEB2023:00:00:00,4223,183700,69424,-122.583477,45.490267,12,0.8
259173279,259173311,15FEB2023:00:00:00,4223,183754,69429,-122.584182,45.490255,12,0.8
259173279,259173311,15FEB2023:00:00:00,4223,183808,69434,-122.584878,45.490252,12,0.8
259173279,259173312,15FEB2023:00:00:00,4223,183861,69439,-122.585557,45.490253,12,0.8
259173279,259173312,15FEB2023:00:00:00,4223,183914,69444,-122.586248,45.490252,12,0.8
259173279,259173312,15FEB2023:00:00:00,4223,183970,69449,-122.586965,45.49025,12,0.8
259173279,259173313,15FEB2023:00:00:00,4223,184027,69454,-122.587692,45.490248,12,0.8
259173279,259173313,15FEB2023:00:00:00,4223,184082,69459,-122.588388,45.49025,12,0.8
259173279,259173313,15FEB2023:00:00:00,4223,184134,69464,-122.589067,45.490248,12,0.8
259173279,259173314,15FEB2023:00:00:00,4223,184187,69469,-122.589758,45.490247,12,0.8
259173279,259173314,15FEB2023:00:00:00,4223,184242,69474,-122.590458,45.490248,12,0.8
259173279,259173314,15FEB2023:00:00:00,4223,184296,69479,-122.591163,45.490252,12,0.8
259173279,259173315,15FEB2023:00:00:00,4223,184348,69484,-122.591833,45.49025,12,0.8
259173279,259173315,15FEB2023:00:00:00,4223,184402,69489,-122.592515,45.490255,12,0.8
259173279,259173315,15FEB2023:00:00:00,4223,184455,69494,-122.593207,45.490258,12,0.8
259173279,259173315,15FEB2023:00:00:00,4223,184507,69499,-122.593875,45.490262,12,0.8
259173279,259173315,15FEB2023:00:00:00,4223,184558,69504,-122.594542,45.490298,12,0.8
259173279,259173316,15FEB2023:00:00:00,4223,184612,69509,-122.595227,45.49031,12,0.8
259173279,259173316,15FEB2023:00:00:00,4223,184661,69514,-122.595865,45.490308,12,0.8
259173279,259173316,15FEB2023:00:00:00,4223,184704,69519,-122.596432,45.490307,12,0.8
259173279,259173316,15FEB2023:00:00:00,4223,184745,69524,-122.596963,45.490305,12,0.8
259173279,259173316,15FEB2023:00:00:00,4223,184786,69529,-122.59749,45.490307,12,0.8
259173279,259173316,15FEB2023:00:00:00,4223,184825,69534,-122.597993,45.490308,12,0.8
259173279,259173317,15FEB2023:00:00:00,4223,184867,69539,-122.598527,45.490275,12,0.9
259173279,259173317,15FEB2023:00:00:00,4223,184905,69544,-122.59903,45.49027,12,0.8
259173279,259173317,15FEB2023:00:00:00,4223,184920,69549,-122.599252,45.49028,12,0.9
259173279,259173319,15FEB2023:00:00:00,4223,184981,69589,-122.599982,45.490272,12,0.8
259173279,259173319,15FEB2023:00:00:00,4223,185027,69594,-122.60058,45.490272,12,0.8
259173279,259173319,15FEB2023:00:00:00,4223,185073,69599,-122.601172,45.490273,12,0.8
259173279,259173319,15FEB2023:00:00:00,4223,185118,69604,-122.60176,45.490275,12,0.8
259173279,259173319,15FEB2023:00:00:00,4223,185166,69609,-122.602373,45.490277,12,0.8
259173279,259173319,15FEB2023:00:00:00,4223,185216,69614,-122.603017,45.490278,12,0.7
259173279,259173319,15FEB2023:00:00:00,4223,185265,69619,-122.603655,45.490282,12,0.7
259173279,259173319,15FEB2023:00:00:00,4223,185312,69624,-122.604263,45.490283,12,0.7
259173279,259173320,15FEB2023:00:00:00,4223,185361,69629,-122.604875,45.49029,12,0.9
259173279,259173320,15FEB2023:00:00:00,4223,185409,69634,-122.605505,45.490292,12,0.7
259173279,259173320,15FEB2023:00:00:00,4223,185458,69639,-122.606132,45.49029,12,0.7
259173279,259173321,15FEB2023:00:00:00,4223,185508,69644,-122.60678,45.49029,12,0.7
259173279,259173321,15FEB2023:00:00:00,4223,185560,69649,-122.60745,45.490293,12,0.7
259173279,259173321,15FEB2023:00:00:00,4223,185610,69654,-122.608093,45.490298,12,0.7
259173279,259173321,15FEB2023:00:00:00,4223,185648,69659,-122.608627,45.490305,12,0.7
259173279,259173321,15FEB2023:00:00:00,4223,185661,69664,-122.608852,45.490305,12,0.8
259173279,259173322,15FEB2023:00:00:00,4223,185664,69694,-122.608885,45.490305,12,0.8
259173279,259173322,15FEB2023:00:00:00,4223,185688,69699,-122.609208,45.490307,12,0.9
259173279,259173322,15FEB2023:00:00:00,4223,185708,69704,-122.609455,45.49031,11,1
259173279,259173323,15FEB2023:00:00:00,4223,185773,69729,-122.610302,45.490295,12,0.9
259173279,259173323,15FEB2023:00:00:00,4223,185821,69734,-122.610922,45.490297,12,0.7
259173279,259173323,15FEB2023:00:00:00,4223,185869,69739,-122.611543,45.4903,12,0.7
259173279,259173324,15FEB2023:00:00:00,4223,185966,69749,-122.612797,45.490298,12,0.7
259173279,259173324,15FEB2023:00:00:00,4223,186015,69754,-122.613432,45.490295,12,0.9
259173279,259173325,15FEB2023:00:00:00,4223,186065,69759,-122.61407,45.490293,12,0.7
259173279,259173325,15FEB2023:00:00:00,4223,186114,69764,-122.614693,45.490293,12,0.7
259173279,259173325,15FEB2023:00:00:00,4223,186164,69769,-122.615338,45.490292,12,0.7
259173279,259173326,15FEB2023:00:00:00,4223,186261,69779,-122.616588,45.49029,12,0.7
259173279,259173326,15FEB2023:00:00:00,4223,186309,69784,-122.617198,45.490288,12,0.7
259173279,259173326,15FEB2023:00:00:00,4223,186358,69789,-122.617832,45.490287,12,0.7
259173279,259173326,15FEB2023:00:00:00,4223,186408,69794,-122.618475,45.49029,12,0.7
259173279,259173326,15FEB2023:00:00:00,4223,186458,69799,-122.619133,45.490302,12,0.7
259173279,259173326,15FEB2023:00:00:00,4223,186506,69804,-122.619753,45.490293,12,0.7
259173279,259173327,15FEB2023:00:00:00,4223,186554,69809,-122.620357,45.490292,12,0.8
259173279,259173327,15FEB2023:00:00:00,4223,186600,69814,-122.620965,45.490292,12,0.8
259173279,259173327,15FEB2023:00:00:00,4223,186644,69819,-122.621528,45.490298,12,0.7
259173279,259173327,15FEB2023:00:00:00,4223,186680,69824,-122.622007,45.49031,12,0.8
259173279,259173327,15FEB2023:00:00:00,4223,186705,69829,-122.622342,45.490317,12,0.7
259173279,259173327,15FEB2023:00:00:00,4223,186713,69834,-122.622472,45.490318,12,0.7
259173279,259173328,15FEB2023:00:00:00,4223,186774,69854,-122.623212,45.490313,12,0.9
259173279,259173328,15FEB2023:00:00:00,4223,186819,69859,-122.623792,45.490303,12,0.8
259173279,259173328,15FEB2023:00:00:00,4223,186867,69864,-122.624408,45.490302,12,0.7
259173279,259173328,15FEB2023:00:00:00,4223,186915,69869,-122.625037,45.490303,12,0.7
259173279,259173328,15FEB2023:00:00:00,4223,186962,69874,-122.625645,45.490305,12,0.7
259173279,259173328,15FEB2023:00:00:00,4223,186997,69879,-122.626118,45.490313,12,0.7
259173279,259173329,15FEB2023:00:00:00,4223,187034,69899,-122.626582,45.49031,12,0.7
259173279,259173329,15FEB2023:00:00:00,4223,187083,69904,-122.627202,45.490308,12,0.7
259173279,259173329,15FEB2023:00:00:00,4223,187133,69909,-122.627848,45.49031,12,0.8
259173279,259173329,15FEB2023:00:00:00,4223,187186,69914,-122.628537,45.49031,12,0.7
259173279,259173329,15FEB2023:00:00:00,4223,187241,69919,-122.629245,45.49031,12,0.7
259173279,259173330,15FEB2023:00:00:00,4223,187296,69924,-122.629953,45.490342,12,0.8
259173279,259173330,15FEB2023:00:00:00,4223,187350,69929,-122.630577,45.490555,12,0.8
259173279,259173330,15FEB2023:00:00:00,4223,187401,69934,-122.631223,45.490625,12,0.7
259173279,259173330,15FEB2023:00:00:00,4223,187450,69939,-122.631873,45.490625,12,0.7
259173279,259173330,15FEB2023:00:00:00,4223,187477,69944,-122.632265,45.490638,12,1
259173279,259173331,15FEB2023:00:00:00,4223,187545,69964,-122.63307,45.490618,12,0.8
259173279,259173331,15FEB2023:00:00:00,4223,187599,69969,-122.63377,45.490605,12,0.7
259173279,259173331,15FEB2023:00:00:00,4223,187655,69974,-122.634423,45.490395,12,0.7
259173279,259173331,15FEB2023:00:00:00,4223,187715,69979,-122.635183,45.490348,12,0.7
259173279,259173331,15FEB2023:00:00:00,4223,187771,69984,-122.635927,45.490347,12,0.8
259173279,259173331,15FEB2023:00:00:00,4223,187822,69989,-122.636598,45.490347,12,0.7
259173279,259173331,15FEB2023:00:00:00,4223,187851,69994,-122.637033,45.490348,12,0.7
259173279,259173332,15FEB2023:00:00:00,4223,187897,70019,-122.637663,45.490343,12,0.7
259173279,259173332,15FEB2023:00:00:00,4223,187951,70024,-122.63837,45.49034,12,0.7
259173279,259173332,15FEB2023:00:00:00,4223,188020,70029,-122.63926,45.490342,12,0.7
259173279,259173334,15FEB2023:00:00:00,4223,188088,70034,-122.640138,45.490342,12,0.7
259173279,259173334,15FEB2023:00:00:00,4223,188156,70039,-122.641023,45.490342,12,0.7
259173279,259173334,15FEB2023:00:00:00,4223,188229,70044,-122.641967,45.490342,12,0.7
259172515,259172517,15FEB2023:00:00:00,4223,40,20469,-122.648137,45.493082,12,0.7
259172515,259172517,15FEB2023:00:00:00,4223,48,20474,-122.64824,45.49307,12,0.8
259172515,259172517,15FEB2023:00:00:00,4223,57,20479,-122.648352,45.493123,12,0.8
259172515,259172517,15FEB2023:00:00:00,4223,73,20484,-122.648385,45.493262,12,0.7
259172515,259172517,15FEB2023:00:00:00,4223,112,20489,-122.648347,45.493582,12,0.8
259172515,259172517,15FEB2023:00:00:00,4223,159,20494,-122.648357,45.494003,11,0.8
259172515,259172517,15FEB2023:00:00:00,4223,215,20499,-122.648383,45.49451,12,0.7
259172515,259172517,15FEB2023:00:00:00,4223,272,20504,-122.648375,45.495023,12,0.7
259172515,259172517,15FEB2023:00:00:00,4223,330,20509,-122.64833,45.495555,12,0.7
259172515,259172517,15FEB2023:00:00:00,4223,391,20514,-122.648213,45.496103,12,0.7
259172515,259172517,15FEB2023:00:00:00,4223,451,20519,-122.648102,45.496643,12,0.7
259172515,259172517,15FEB2023:00:00:00,4223,509,20524,-122.648045,45.497163,12,0.7
259172515,259172517,15FEB2023:00:00:00,4223,566,20529,-122.647997,45.497683,12,0.7
259172515,259172518,15FEB2023:00:00:00,4223,690,20539,-122.648177,45.498777,12,0.7
259172515,259172518,15FEB2023:00:00:00,4223,760,20544,-122.648615,45.499327,9,0.9
259172515,259172518,15FEB2023:00:00:00,4223,826,20549,-122.64904,45.499855,12,0.8
259172515,259172518,15FEB2023:00:00:00,4223,883,20554,-122.649463,45.500278,12,0.8
259172515,259172518,15FEB2023:00:00:00,4223,942,20559,-122.650157,45.50044,12,0.8
259172515,259172518,15FEB2023:00:00:00,4223,1009,20564,-122.650995,45.500522,12,0.8
259172515,259172518,15FEB2023:00:00:00,4223,1079,20569,-122.651863,45.5007,11,0.8
259172515,259172518,15FEB2023:00:00:00,4223,1148,20574,-122.652718,45.500885,11,0.9
259172515,259172518,15FEB2023:00:00:00,4223,1209,20579,-122.653465,45.501085,12,0.8
259172515,259172518,15FEB2023:00:00:00,4223,1256,20584,-122.654057,45.501213,12,0.8
259172515,259172518,15FEB2023:00:00:00,4223,1302,20589,-122.654632,45.501313,11,0.8
259172515,259172518,15FEB2023:00:00:00,4223,1356,20594,-122.655282,45.501462,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,1412,20599,-122.655983,45.501582,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,1457,20604,-122.656588,45.501622,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,1480,20609,-122.656845,45.50173,11,1
259172515,259172519,15FEB2023:00:00:00,4223,1496,20614,-122.656857,45.501885,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,1505,20619,-122.656845,45.501978,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,1524,20625,-122.656937,45.502112,11,1.3
259172515,259172519,15FEB2023:00:00:00,4223,1562,20629,-122.657417,45.502148,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,1578,20634,-122.657662,45.502145,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,1601,20639,-122.65793,45.502145,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,1644,20644,-122.658473,45.502147,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,1692,20649,-122.659088,45.502143,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,1741,20654,-122.659715,45.502125,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,1785,20659,-122.660298,45.50205,11,0.9
259172515,259172519,15FEB2023:00:00:00,4223,1817,20664,-122.66068,45.50214,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,1867,20669,-122.660765,45.502567,11,1
259172515,259172519,15FEB2023:00:00:00,4223,1933,20674,-122.660792,45.503155,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,2014,20679,-122.660815,45.503878,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,2100,20684,-122.660822,45.504658,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,2187,20689,-122.660822,45.505452,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,2271,20694,-122.660827,45.506223,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,2353,20699,-122.660837,45.506967,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,2426,20704,-122.660842,45.507647,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,2493,20709,-122.660845,45.508255,11,0.9
259172515,259172519,15FEB2023:00:00:00,4223,2549,20714,-122.660833,45.50878,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,2586,20719,-122.660818,45.509143,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,2612,20724,-122.660815,45.509368,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,2648,20729,-122.660825,45.5097,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,2683,20734,-122.660842,45.510017,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,2720,20739,-122.66084,45.510345,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,2754,20744,-122.660835,45.510665,11,0.8
259172515,259172519,15FEB2023:00:00:00,4223,2786,20749,-122.660832,45.510953,11,0.8
259172515,259172520,15FEB2023:00:00:00,4223,2826,20754,-122.660833,45.511305,11,0.8
259172515,259172520,15FEB2023:00:00:00,4223,2870,20759,-122.66083,45.511707,11,0.8
259172515,259172520,15FEB2023:00:00:00,4223,2919,20764,-122.660827,45.512145,11,0.8
259172515,259172520,15FEB2023:00:00:00,4223,2969,20769,-122.660827,45.512602,10,1
259172515,259172520,15FEB2023:00:00:00,4223,3020,20774,-122.660828,45.513063,11,0.8
259172515,259172520,15FEB2023:00:00:00,4223,3072,20779,-122.660827,45.513538,11,0.9
259172515,259172520,15FEB2023:00:00:00,4223,3121,20784,-122.660822,45.513992,11,0.8
259172515,259172520,15FEB2023:00:00:00,4223,3166,20789,-122.660827,45.514398,11,0.8
259172515,259172520,15FEB2023:00:00:00,4223,3212,20794,-122.660852,45.514815,11,0.8
259172515,259172520,15FEB2023:00:00:00,4223,3257,20799,-122.660848,45.51522,11,0.8
259172515,259172520,15FEB2023:00:00:00,4223,3306,20804,-122.660845,45.51566,11,0.9
259172515,259172520,15FEB2023:00:00:00,4223,3359,20809,-122.660845,45.516147,11,0.8
259172515,259172520,15FEB2023:00:00:00,4223,3409,20814,-122.660843,45.5166,11,0.8
259172515,259172520,15FEB2023:00:00:00,4223,3453,20819,-122.660868,45.517007,11,0.8
259172515,259172520,15FEB2023:00:00:00,4223,3501,20824,-122.661375,45.51723,11,0.8
259172515,259172521,15FEB2023:00:00:00,4223,3561,20829,-122.662095,45.517225,11,0.8
259172515,259172521,15FEB2023:00:00:00,4223,3630,20834,-122.662978,45.517213,10,0.9
259172515,259172521,15FEB2023:00:00:00,4223,3712,20839,-122.664017,45.517203,11,0.8
259172515,259172521,15FEB2023:00:00:00,4223,3794,20844,-122.665075,45.51721,11,0.8
259172515,259172521,15FEB2023:00:00:00,4223,3870,20849,-122.66608,45.517212,11,0.8
259172515,259172521,15FEB2023:00:00:00,4223,3930,20854,-122.666872,45.517218,11,0.8
259172515,259172522,15FEB2023:00:00:00,4223,3988,20859,-122.667607,45.51731,11,0.8
259172515,259172522,15FEB2023:00:00:00,4223,4047,20864,-122.668322,45.517493,11,0.8
259172515,259172522,15FEB2023:00:00:00,4223,4105,20869,-122.669023,45.51769,11,0.9
259172515,259172522,15FEB2023:00:00:00,4223,4165,20874,-122.66973,45.517902,11,0.8
259172515,259172522,15FEB2023:00:00:00,4223,4227,20879,-122.670468,45.518105,11,0.9
259172515,259172522,15FEB2023:00:00:00,4223,4288,20884,-122.671217,45.518305,11,0.8
259172515,259172522,15FEB2023:00:00:00,4223,4347,20889,-122.671923,45.518513,11,0.8
259172515,259172522,15FEB2023:00:00:00,4223,4402,20894,-122.672553,45.518745,11,0.8
259172515,259172522,15FEB2023:00:00:00,4223,4451,20899,-122.673103,45.518993,11,0.8
259172515,259172522,15FEB2023:00:00:00,4223,4484,20904,-122.673458,45.519187,11,0.8
259172515,259172522,15FEB2023:00:00:00,4223,4525,20909,-122.673902,45.519365,10,0.9
259172515,259172522,15FEB2023:00:00:00,4223,4561,20914,-122.674353,45.519492,10,1.8
259172515,259172522,15FEB2023:00:00:00,4223,4573,20919,-122.674538,45.51954,10,0.9
259172515,259172522,15FEB2023:00:00:00,4223,4573,20921,-122.674542,45.51954,10,0.9
259172515,259172522,15FEB2023:00:00:00,4223,4573,20923,-122.674542,45.51954,10,0.9
259172515,259172522,15FEB2023:00:00:00,4223,4574,20924,-122.674545,45.51954,9,0.9
259172515,259172522,15FEB2023:00:00:00,4223,4597,20929,-122.674788,45.519605,10,0.9
259172515,259172522,15FEB2023:00:00:00,4223,4627,20934,-122.675157,45.519702,11,1.1
259172515,259172522,15FEB2023:00:00:00,4223,4652,20939,-122.675468,45.519783,9,0.8
259172515,259172523,15FEB2023:00:00:00,4223,4674,20949,-122.675745,45.519855,11,0.8
259172515,259172523,15FEB2023:00:00:00,4223,4691,20954,-122.67587,45.519963,11,1.1
259172515,259172523,15FEB2023:00:00:00,4223,4720,20959,-122.67577,45.520218,11,1.2
259172515,259172523,15FEB2023:00:00:00,4223,4736,20964,-122.675673,45.520382,11,1.4
259172515,259172523,15FEB2023:00:00:00,4223,4739,20969,-122.67565,45.520422,11,0.9
259172515,259172523,15FEB2023:00:00:00,4223,4739,20970,-122.67565,45.520422,11,0.9
